,first_language,funding,school,fast_track,coop,residency,gender,prev_education,age_group,english_grade,first_term_gpa,second_term_gpa,high_school_average_mark,math_score
698,3,5,6,2,2,2,2,0,3,8,3.97619,3.96,85.32,49.0
699,3,4,6,2,2,2,2,1,1,4,3.264706,3.5,87.76,44.0
700,3,2,6,2,1,1,2,1,2,8,3.36,2.44,77.0,33.0
701,1,2,6,2,1,1,2,0,3,9,3.4375,3.681818,92.0,41.0
702,1,2,6,2,2,1,2,1,2,9,3.6,2.638889,77.0,29.41
703,1,2,6,2,1,1,2,1,1,9,0.47619,1.11476582,81.0,31.0
704,3,2,6,2,1,1,2,2,2,10,3.645833,3.305556,95.0,46.0
705,1,2,6,2,1,1,2,1,2,9,2.886364,2.64425096,82.0,34.0
706,1,2,6,2,2,1,2,1,1,9,1.525,1.84375,79.0,17.0
707,1,2,6,2,1,1,2,1,1,9,1.571429,1.710526,73.0,32.0
708,1,2,6,2,2,1,2,1,2,8,2.72,0.909091,63.0,16.0
709,3,4,6,1,2,2,1,1,3,9,3.847826,3.7,89.81,45.02
710,1,2,6,2,1,1,2,2,3,9,3.729167,3.761905,98.0,38.0
711,3,4,6,1,2,2,1,1,6,7,0.0,1.6254538599999995,65.25,21.69
712,1,1,6,2,1,1,2,1,1,7,4.173913,3.557692,91.0,27.0
713,1,2,6,2,2,1,2,1,1,3,0.375,0.6404085500000002,71.0,25.0
714,1,1,6,2,1,1,2,1,2,7,4.195652,4.115385,85.0,41.0
715,3,4,6,2,2,2,1,1,4,10,4.25,3.925,87.41,44.83
716,1,2,6,2,2,1,1,1,2,7,2.25,2.666667,73.0,20.0
717,3,4,6,2,2,2,2,2,1,8,3.0625,3.5625,86.96,48.0
718,1,2,6,2,1,1,2,0,2,7,3.26087,3.714286,82.0,41.0
719,1,2,6,2,2,1,2,2,6,9,2.863636,3.125,71.12,17.0
720,3,4,6,2,2,2,1,1,4,10,4.166667,4.444444,87.99,43.0
721,1,2,6,2,2,1,2,1,3,3,2.176471,2.361111,25.0,13.0
722,1,2,6,2,2,1,2,1,1,9,2.92,2.25,87.0,42.0
723,3,4,6,1,1,2,2,1,3,7,3.84,3.28,87.28,45.69
724,3,8,6,2,2,1,2,1,5,4,3.904762,4.022727,86.59,47.0
725,1,2,6,2,2,1,2,1,4,9,0.0,3.7,79.0,25.0
726,3,4,6,1,2,2,1,2,3,10,3.5,3.08,89.07,43.68
727,3,4,6,1,2,2,1,2,3,9,4.134615,4.347826,94.32,47.0
728,1,2,6,2,2,1,2,1,2,9,3.7,0.0,85.0,32.69
729,1,2,6,2,1,1,2,1,3,9,2.833333,2.0294956600000003,105.0,36.64
730,1,2,6,2,2,1,2,2,3,9,4.107143,4.111111,96.0,35.25
731,3,2,6,2,1,1,2,1,1,3,3.225,2.652174,72.0,33.0
732,1,2,6,2,1,1,2,1,1,7,3.272727,2.727273,84.0,25.0
733,1,2,6,2,1,1,2,1,1,7,2.909091,2.795455,76.0,38.0
734,3,4,6,1,2,2,2,2,3,8,2.055556,2.153846,73.94,37.11
735,3,4,6,2,2,2,1,1,2,10,4.23913,4.45,92.58,49.0
736,3,4,6,1,2,2,1,1,3,9,2.615385,2.34,74.83,31.7
737,3,2,6,2,1,1,1,1,1,9,3.97619,3.847826,85.0,29.0
738,3,4,6,2,2,2,2,2,2,8,2.9,2.625,75.51,34.0
739,3,4,6,1,2,2,2,1,3,9,2.690476,3.111111,75.87,38.94
740,3,4,6,1,1,2,1,1,3,9,4.083333,3.980769,93.22,47.65
741,3,4,6,2,2,2,2,1,1,8,4.304348,3.673077,90.53,46.0
742,1,2,6,2,2,1,2,1,3,9,2.52,3.225,73.0,26.0
743,3,8,6,2,2,1,2,0,6,10,3.973684,3.75,86.31,39.0
744,3,4,6,1,1,2,2,1,3,9,4.125,3.275,83.82,45.15
745,3,4,6,1,2,2,1,2,3,8,1.675,2.5,72.66,33.63
746,1,1,6,2,1,1,2,1,2,9,2.82,2.270833,48.0,19.09
747,1,2,6,2,2,1,2,1,6,9,0.727273,1.6425242799999986,75.0,24.0
748,3,4,6,1,2,2,2,1,3,9,3.388889,3.44,88.19,43.83
749,1,4,6,2,1,2,2,1,4,7,3.065217,2.631579,70.52,21.0
750,3,8,6,2,2,1,2,0,7,8,3.108696,3.22,73.56,19.0
751,3,2,6,2,1,1,1,2,3,8,4.0,3.94,88.09,45.0
752,3,4,6,1,1,2,2,1,3,9,3.108696,2.611111,80.94,35.31
753,1,2,6,2,2,1,2,1,1,7,2.28,1.913043,72.0,24.0
754,1,2,6,2,1,1,2,2,2,7,2.217391,1.263158,69.0,16.0
755,3,4,6,2,2,2,1,1,1,8,0.0,0.07705951999999999,72.32,37.83
756,3,4,6,2,2,2,2,2,1,8,2.434783,2.0,78.05,34.0
757,1,2,6,2,2,1,1,2,3,7,3.428571,3.875,75.11,19.0
758,3,4,6,2,2,2,2,1,5,10,4.0,3.75,86.4,45.55
759,1,2,6,2,2,1,2,1,1,9,3.68,3.583333,80.0,34.0
760,1,2,6,1,2,1,1,2,3,9,4.35,3.96,98.0,38.91
761,1,2,6,2,2,1,1,1,2,7,0.818182,0.9743487000000002,58.0,15.0
762,3,4,6,2,2,2,2,2,1,10,4.108696,4.1,85.67,46.0
763,3,4,6,1,2,2,2,1,3,7,2.4,2.590909,72.6,31.83
764,3,4,6,1,2,2,2,1,3,10,3.295455,2.761905,87.89,43.15
765,3,4,6,1,2,2,2,1,3,8,3.083333,2.019231,81.01,36.02
766,3,4,6,1,2,2,2,2,3,8,2.28,2.42,75.34,35.44
767,3,2,6,2,2,1,2,2,7,8,3.125,3.075,81.66,36.0
768,3,4,6,2,2,2,1,2,3,8,3.934783,3.880952,87.92,45.0
769,1,2,6,2,2,1,2,1,1,9,3.26,3.111111,85.0,26.0
770,3,4,6,1,2,2,1,1,3,9,3.3,3.547619,89.72,44.38
771,3,4,6,2,2,2,2,1,1,9,3.6,2.5,84.85,43.0
772,3,4,6,1,2,2,2,2,3,10,2.9375,2.711538,81.07,35.5
773,3,4,6,2,1,2,2,1,1,8,3.913043,3.452381,85.59,45.0
774,3,4,6,1,2,2,2,2,3,8,2.68,2.5,73.16,30.94
775,3,4,6,1,2,2,1,2,3,10,3.76087,3.74,92.85,46.26
776,1,2,6,2,1,1,1,1,5,4,3.826087,3.522727,91.0,33.0
777,3,4,6,2,2,2,1,1,1,8,2.413043,1.3,73.01,25.0
778,3,4,6,1,2,2,1,1,5,7,2.375,2.954545,74.85,34.73
779,3,4,6,1,1,2,2,1,3,9,3.326087,2.62,84.33,41.07
780,3,4,6,2,1,2,2,1,3,10,4.041667,4.333333,85.63,49.0
781,3,4,6,2,2,2,2,1,3,8,4.173913,4.282609,84.75,44.0
782,3,4,6,2,2,2,2,1,1,10,3.785714,3.0515355099999995,91.94,49.0
783,1,2,6,2,2,1,1,1,1,8,1.96,1.764706,75.0,16.0
784,1,2,6,2,2,1,1,1,2,9,3.608696,3.613636,73.0,21.0
785,3,4,6,1,1,2,1,1,3,4,3.222222,3.423077,84.83,40.61
786,3,4,6,2,2,2,2,1,3,8,1.270833,0.6418500100000002,69.75,44.0
787,1,2,6,2,2,1,1,2,3,10,3.738095,2.454545,85.84,39.0
788,1,2,6,2,2,1,2,1,1,8,3.210526,1.431818,65.0,20.0
789,3,4,6,2,2,2,1,1,3,8,2.772727,3.214286,85.52,49.0
790,1,2,6,2,2,1,2,2,3,10,3.595238,2.236842,81.0,19.0
791,1,4,6,2,2,2,2,2,5,9,3.3,3.1,86.64,33.77
792,1,2,6,2,2,1,2,1,1,7,2.44,2.652174,84.0,30.0
793,1,2,6,2,2,1,1,1,1,9,2.375,2.818182,70.0,26.0
794,3,4,6,1,2,2,2,1,3,8,2.166667,2.590909,72.53,31.83
795,3,4,6,2,2,2,2,0,2,8,4.173913,3.891304,87.53,48.0
796,1,1,6,2,1,1,2,1,3,8,2.282609,0.0,74.0,32.0
797,3,4,6,1,2,2,2,2,3,10,3.333333,3.442308,88.08,43.38
798,3,4,6,2,2,2,2,1,2,8,1.35,0.0,72.58,46.0
799,3,4,6,1,2,2,2,2,3,8,2.913043,2.772727,79.73,35.31
800,1,2,6,2,1,1,2,2,3,7,0.363636,0.0,85.0,42.0
801,1,2,6,2,2,1,2,1,2,9,1.92,0.25,73.0,23.0
802,3,4,6,1,2,2,1,2,3,9,3.652174,3.82,91.16,46.33
803,1,2,6,2,1,1,2,1,2,7,1.636364,0.863636,79.0,42.0
804,1,2,6,2,2,1,2,1,1,7,4.02,3.478261,81.0,37.0
805,1,1,6,2,1,1,2,1,3,9,1.913043,1.233333,64.0,20.17
806,1,2,6,2,1,1,2,1,1,9,3.386364,2.25,84.0,26.08
807,1,2,6,2,2,1,1,2,3,9,3.76087,4.027778,88.0,40.0
808,3,2,6,2,1,1,1,2,5,10,4.5,4.409091,100.0,50.0
809,1,2,6,2,2,1,1,2,2,9,2.925,2.222222,74.0,26.0
810,1,2,6,2,2,1,2,2,5,9,2.03125,1.2158032900000009,71.38,29.24
811,1,2,6,2,1,1,1,1,1,9,4.282609,3.722222,92.0,46.0
812,1,2,6,2,2,1,2,2,7,7,4.369565,3.880952,85.32,43.0
813,3,4,6,1,2,2,1,1,3,7,2.805556,2.519231,77.66,33.94
814,1,2,6,2,2,1,2,0,3,7,0.142857,0.0,55.0,19.8
815,3,4,6,1,1,2,2,1,3,8,2.071429,2.545455,72.38,37.46
816,3,4,6,2,2,2,2,1,3,8,4.0625,4.16,85.91,48.0
817,3,4,6,2,2,2,2,2,3,8,3.233333,3.78125,93.31,49.0
818,1,2,6,2,1,1,1,1,1,9,4.434783,4.380952,99.0,29.0
819,1,2,6,2,2,1,2,1,3,9,2.94,3.25,76.31,21.0
820,3,4,6,1,1,2,2,2,4,10,2.54,2.75,76.49,36.86
821,3,4,6,2,1,2,1,1,2,10,1.730769,2.363636,73.0,47.0
822,1,2,6,2,1,1,2,1,1,7,3.684211,2.85,88.0,27.0
823,1,2,6,2,2,1,2,1,1,7,1.357143,0.0,62.0,23.0
824,3,4,6,1,2,2,2,2,3,10,3.42,2.636364,87.36,42.97
825,1,2,6,1,1,1,1,2,6,9,4.108696,4.14,91.11,37.81
826,1,2,6,2,2,1,2,0,1,9,2.847826,0.825,81.0,37.0
827,1,2,6,2,2,1,2,1,1,9,1.86,2.0,71.0,28.0
828,3,4,6,1,2,2,1,2,3,8,2.472222,1.26,72.59,19.0
829,1,2,6,2,1,1,1,2,3,9,4.28,4.068182,97.0,20.0
830,3,4,6,2,2,2,1,2,2,4,3.673913,3.714286,85.59,40.0
831,3,4,6,2,2,2,1,1,3,8,4.304348,4.166667,93.38,48.0
832,3,4,6,1,2,2,1,2,3,8,3.434783,3.134615,88.3,43.13
833,3,4,6,1,2,2,2,2,3,8,3.208333,2.565217,80.45,31.72
834,1,2,6,2,1,1,2,1,2,9,3.88,3.863636,69.0,34.0
835,1,2,6,2,2,1,2,1,2,9,1.5625,0.0,55.0,18.0
836,3,4,6,1,2,2,2,1,3,9,3.452381,2.142857,85.23,41.66
837,1,2,6,2,1,1,2,2,2,9,4.045455,4.434783,90.31,41.45
838,3,2,6,2,1,1,2,2,4,8,1.15,1.815789,68.34,25.0
839,3,4,6,1,2,2,1,1,3,7,3.85,4.022727,93.05,47.64
840,3,4,6,2,1,2,2,1,2,8,3.673913,3.461538,87.63,48.0
841,3,4,6,1,1,2,2,2,4,7,2.894737,2.740741,78.78,34.53
842,3,2,6,1,2,1,1,2,5,8,3.888889,3.5,86.45,41.7
843,1,2,6,2,2,1,2,1,3,9,2.1990373200000017,1.6031855099999992,65.0,17.0
844,1,2,6,2,1,1,2,1,1,7,1.125,1.0625,65.0,14.0
845,3,4,6,1,2,2,2,1,3,10,2.131579,2.981481,77.77,39.11
846,1,2,6,2,2,1,2,1,1,8,0.705882,0.6938234299999998,62.0,24.0
847,1,2,6,2,2,1,2,1,2,4,1.761905,0.0,74.0,26.53
848,3,4,6,2,2,2,2,1,1,4,3.02381,2.772727,80.97,39.0
849,1,2,6,2,1,1,2,1,1,8,3.368421,3.456522,87.0,34.47
850,1,2,6,2,1,1,2,1,3,8,3.36,3.56,92.0,44.0
851,3,4,6,2,2,2,2,2,3,8,2.625,2.8,73.99,34.24
852,3,4,6,2,2,2,2,2,2,8,0.0,0.06980114,62.42,16.0
853,3,4,6,2,2,2,2,1,3,9,3.73913,3.315789,81.24,24.0
854,3,4,6,1,2,2,2,2,3,10,3.825,3.666667,88.64,44.22
855,1,2,6,2,2,1,2,0,2,7,0.0,0.04932895,50.0,20.0
856,3,2,6,2,1,1,2,2,7,8,3.76,4.1,87.44,46.0
857,1,2,6,2,1,1,2,1,2,9,1.261905,0.964286,74.0,17.0
858,1,8,6,2,2,1,2,2,5,9,3.473684,2.909091,77.09,22.0
859,1,2,6,2,2,1,2,1,1,10,2.9,2.825,74.0,36.0
860,3,2,6,2,1,1,2,1,1,10,3.56,3.477273,84.0,19.0
861,1,2,6,2,2,1,2,1,2,9,2.6,2.433333,70.0,39.0
862,1,2,6,2,2,1,2,2,3,9,2.1015423900000005,1.32883338,72.0,20.0
863,3,4,6,2,2,2,1,1,3,4,3.0,3.952381,85.9,46.0
864,3,4,6,2,2,2,2,2,1,10,3.0625,3.282609,84.58,48.0
865,1,2,6,2,1,1,2,2,5,10,4.295455,4.078947,84.83,45.0
866,3,4,6,2,2,2,2,0,3,8,3.4,3.096154,88.71,46.0
867,3,4,6,2,2,2,2,1,2,8,2.46,2.56,75.7,44.0
868,3,4,6,1,1,2,2,1,4,8,3.630435,3.26,96.37,49.0
869,1,2,6,2,1,1,2,2,2,9,3.225,1.90625,75.0,32.0
870,1,2,6,2,2,1,2,1,2,9,2.76087,2.229167,71.0,34.0
871,3,4,6,1,2,2,2,1,4,10,3.5,3.42,88.6,41.84
872,3,4,6,1,2,2,1,1,3,7,2.333333,2.634615,76.97,35.47
873,1,2,6,2,2,1,2,1,1,7,4.136364,3.977273,89.0,40.0
874,1,2,6,2,1,1,2,1,2,9,4.047619,3.76,88.0,47.0
875,1,2,6,2,1,1,2,1,1,9,2.65,3.05,84.0,21.0
876,1,2,6,1,2,1,2,2,3,9,1.578947,2.1,75.05,26.82
877,1,2,6,2,1,1,2,1,1,9,3.261905,2.956522,88.0,30.0
878,1,2,6,2,2,1,1,2,3,9,4.214286,4.071429,93.08,37.0
879,1,2,6,2,2,1,1,2,2,10,3.86,4.340909,87.0,47.0
880,3,4,6,1,2,2,2,2,3,8,3.1,3.022727,82.39,43.51
881,3,4,6,2,2,2,2,1,3,8,2.5625,2.068182,76.52,43.0
882,1,8,6,2,2,1,2,0,8,9,4.105263,4.159091,84.7,32.0
883,3,1,6,2,1,1,2,2,4,10,4.369565,4.5,85.0,46.0
884,3,4,6,1,1,2,2,1,3,7,2.956522,2.704545,81.44,44.16
885,3,2,6,2,2,1,2,2,3,10,4.181818,3.714286,84.44,35.0
886,1,2,6,2,1,1,1,2,5,9,4.357143,4.5,88.18,50.0
887,3,4,6,2,2,2,2,1,3,10,3.214286,3.068182,86.91,44.0
888,1,2,6,2,1,1,2,1,2,9,0.727273,0.692308,71.0,27.0
889,3,4,6,2,1,2,2,2,1,10,3.8125,3.547619,86.49,46.0
890,3,5,6,2,2,2,2,1,3,4,2.642857,3.104167,77.39,43.0
891,3,4,6,1,2,2,2,1,3,9,3.73913,2.7,86.2,42.82
892,1,2,6,2,2,1,2,1,1,9,3.14,3.7,77.0,33.0
893,3,4,6,1,2,2,1,1,3,8,3.826087,3.7,89.82,44.84
894,3,4,6,2,2,2,2,1,3,8,3.690476,2.625,85.95,44.0
895,3,4,6,2,2,2,2,2,3,8,3.909091,3.318182,80.32,24.0
896,1,2,6,2,1,1,2,1,1,9,3.309524,3.631579,78.0,20.0
897,3,4,6,2,2,2,2,1,1,8,1.833333,1.9214834900000006,73.26,44.0
898,1,2,6,2,2,1,2,1,1,3,3.34,3.42,72.0,16.0
899,1,2,6,2,2,1,1,1,2,9,3.1,3.5,84.0,33.76
900,1,2,6,2,2,1,2,1,3,9,4.184211,3.975,82.0,30.0
901,3,4,6,1,2,2,1,1,3,8,4.25,3.865385,94.67,47.38
902,1,2,6,2,1,1,1,1,2,9,2.75,2.875,87.0,40.0
903,1,2,6,2,1,1,2,1,1,7,0.761905,0.8172750599999999,73.0,25.0
904,3,4,6,2,2,2,2,1,2,8,2.5,2.545455,72.56,25.0
905,3,4,6,2,2,2,2,1,1,4,3.02381,2.545455,81.51,48.0
906,3,4,6,1,2,2,2,1,3,7,3.3,3.5,87.05,42.8
907,1,2,6,2,2,1,2,2,3,9,0.545455,0.6502660399999999,76.0,25.6
908,1,2,6,2,2,1,2,1,3,4,4.104167,4.0625,92.0,47.0
909,3,5,6,2,1,2,2,1,3,10,4.1,2.815789,81.68,48.0
910,3,4,6,2,1,2,2,1,5,7,4.295455,4.28,82.76,44.0
911,1,2,6,1,1,1,1,2,4,9,4.5,4.461538,95.05,40.72
912,3,4,6,2,2,2,1,1,1,7,3.625,3.12,88.04,44.0
913,1,2,6,2,2,1,2,1,1,9,1.928571,1.617647,51.0,19.0
914,3,2,6,2,1,1,2,1,1,4,1.428571,0.5485060400000004,62.0,25.0
915,1,2,6,2,1,1,1,1,1,7,0.0,0.0725,65.0,11.0
916,3,8,6,2,2,1,2,1,4,9,2.880952,2.166667,74.0,18.0
917,1,1,6,2,1,1,2,2,3,9,3.62,4.0,85.0,29.0
918,1,1,6,2,1,1,2,2,4,3,3.76,4.083333,87.65,37.85
919,3,4,6,1,2,2,2,2,3,8,3.56,3.153846,86.78,42.95
920,1,2,6,2,2,1,2,1,2,7,3.3,3.108696,68.0,20.0
921,3,4,6,1,2,2,2,1,3,8,2.107143,3.0,73.81,39.81
922,3,4,6,1,2,2,1,2,3,8,2.958333,3.160714,83.75,43.14
923,1,2,6,2,1,1,1,1,1,9,3.785714,3.652174,90.0,29.0
924,1,2,6,2,2,1,2,0,3,9,1.9936869100000016,1.2453483200000002,61.0,19.0
925,3,4,6,1,2,2,2,2,3,8,2.934783,2.730769,79.52,35.39
926,1,2,6,2,1,1,2,0,4,7,3.16,2.98,93.0,31.0
927,3,2,6,2,2,1,2,1,1,9,4.04,3.925,87.0,38.0
928,1,2,6,2,1,1,2,0,2,9,0.0,0.07883117,83.0,43.0
929,3,2,6,2,2,1,1,1,1,4,2.0,0.0,57.0,29.0
930,3,4,6,1,2,2,2,1,4,7,2.275,2.636364,73.81,35.72
931,1,2,6,2,2,1,2,1,1,7,3.043478,2.413043,81.0,42.0
932,3,4,6,1,2,2,2,2,3,10,2.978261,3.04,81.78,43.93
933,1,2,6,1,2,1,2,2,7,10,3.521739,2.782609,87.17,33.67
934,1,2,6,2,1,1,2,2,4,9,4.431818,4.409091,98.0,45.0
935,1,2,6,2,2,1,2,2,4,9,3.522727,3.022727,75.93,25.0
936,1,2,6,2,2,1,2,1,1,7,0.0,0.05259211,77.0,22.0
937,1,2,6,2,2,1,2,1,2,9,3.347826,1.710526,69.0,27.0
938,1,2,6,2,2,1,2,2,2,9,3.145833,2.777778,94.0,27.0
939,3,4,6,1,2,2,1,2,3,8,3.675,3.761905,91.2,45.95
940,3,4,6,1,2,2,2,1,3,9,0.652174,0.4073071900000001,72.77,41.65
941,3,2,6,2,1,1,2,2,2,4,3.125,1.269231,63.0,43.0
942,3,4,6,1,2,2,1,1,3,8,3.825,3.568182,88.99,44.04
943,1,2,6,2,1,1,2,1,1,7,1.642857,1.9200028099999997,87.0,24.0
944,3,4,6,2,1,2,2,1,5,10,3.847826,3.84,80.31,34.0
945,1,1,6,2,1,1,2,2,3,9,4.38,4.5,85.0,45.0
946,3,4,6,2,2,2,2,2,1,9,3.333333,3.652174,89.57,47.0
947,3,2,6,2,2,1,2,2,5,10,3.270833,3.45,80.49,16.0
948,3,4,6,1,2,2,2,1,3,4,2.82,2.02,75.2,35.75
949,3,4,6,2,2,2,2,1,2,8,2.795455,2.684211,81.2,48.0
950,1,2,6,2,2,1,2,2,2,3,2.095238,2.045455,71.08,22.0
951,3,4,6,1,2,2,2,1,3,8,3.73913,3.211538,87.81,45.56
952,3,4,6,2,2,2,2,1,2,8,3.6875,3.3,94.43,49.0
953,3,2,6,2,1,1,2,2,2,10,2.861111,1.478261,68.0,30.0
954,1,2,6,2,2,1,2,1,1,9,3.236842,1.233333,74.0,32.0
955,1,2,6,2,1,1,1,2,2,9,4.0,4.0,86.0,36.0
956,1,2,6,2,1,1,2,1,1,9,3.809524,3.652174,88.0,27.0
957,3,4,6,1,2,2,2,2,3,10,2.608696,2.846154,77.75,36.62
958,3,2,6,2,1,1,2,1,1,9,4.159091,4.421053,92.0,23.0
959,3,4,6,1,2,2,2,1,3,9,2.611111,2.470588,72.79,29.88
960,3,4,6,1,2,2,2,2,3,10,2.75,3.125,78.9,34.4
961,3,4,6,1,2,2,1,2,4,8,2.35,2.403846,73.65,28.85
962,1,2,6,2,2,1,2,1,2,7,1.857143,0.0,76.0,27.0
963,3,4,6,2,2,2,2,1,2,8,2.791667,2.357143,78.33,48.0
964,3,4,6,1,2,2,1,2,3,10,3.152174,3.0,84.82,42.19
965,3,4,6,1,2,2,2,2,3,8,2.5625,3.0625,74.13,34.76
966,3,4,6,1,2,2,2,2,3,8,3.0,2.961538,81.55,43.76
967,3,2,6,2,1,1,2,1,2,10,3.6875,4.047619,90.66,49.0
968,1,2,6,2,1,1,2,2,4,10,3.458333,3.727273,89.54,40.0
969,3,4,6,2,2,2,2,1,1,8,0.0,0.06265828,73.58,44.0
970,1,2,6,2,2,1,1,1,1,1,2.46875,0.933333,69.0,18.0
971,3,4,6,1,1,2,2,1,3,10,4.125,3.903846,92.95,47.65
972,1,2,6,2,2,1,2,1,2,9,1.363636,0.695652,78.0,36.0
973,3,4,6,1,2,2,1,2,3,10,2.852941,3.113636,81.65,43.39
974,3,4,6,2,2,2,2,1,3,8,3.03125,2.125,79.61,39.0
975,1,2,6,2,1,1,2,1,1,9,1.789474,1.5,76.0,14.0
976,1,2,6,2,2,1,2,1,1,7,2.104167,3.090909,75.0,22.0
977,1,2,6,2,1,1,2,2,3,10,3.761905,3.217391,89.0,30.0
978,3,4,6,2,2,2,1,2,1,8,3.891304,4.142857,87.74,42.0
979,3,4,6,1,2,2,2,1,3,10,4.0,2.809524,89.05,49.0
980,1,2,6,2,1,1,2,1,1,9,3.975,3.894737,95.0,25.0
981,3,4,6,1,2,2,2,2,3,4,3.333333,2.660714,84.95,43.0
982,3,4,6,1,2,2,2,2,3,8,3.625,2.892857,84.8,42.55
983,3,4,6,1,2,2,1,1,3,10,4.043478,3.9,92.69,47.65
984,1,2,6,2,2,1,2,1,2,3,2.1036412500000012,1.7775982099999998,59.0,19.0
985,3,5,6,2,2,2,2,1,1,4,1.875,2.0,72.84,44.0
986,1,2,6,2,2,1,2,1,2,9,3.605263,2.818182,59.0,20.21
987,3,4,6,2,2,2,2,1,3,7,3.673913,3.869565,89.0,45.0
988,3,4,6,2,2,2,2,1,2,9,2.75,2.382353,78.38,48.0
989,1,2,6,2,1,1,2,1,2,9,2.28,3.375,77.0,26.0
990,1,2,6,1,1,1,2,2,3,9,4.347826,3.452381,89.19,38.82
991,3,4,6,1,2,2,2,2,3,10,3.020833,3.846154,85.82,43.03
992,1,2,6,2,1,1,2,0,2,9,2.125,0.0,80.0,36.0
993,3,4,6,1,2,2,1,2,3,8,3.934783,3.68,88.14,42.85
994,3,2,6,2,1,1,2,2,6,4,4.369565,4.357143,82.58,49.0
995,1,2,6,1,1,1,1,2,3,9,4.05,3.204545,87.29,35.55
996,1,2,6,2,2,1,2,2,3,9,0.625,0.0,69.87,26.0
997,1,2,6,2,1,1,2,1,1,7,2.392857,3.222222,79.0,42.0
998,3,4,6,1,2,2,1,2,4,10,3.794118,3.818182,92.19,46.15
999,3,4,6,1,2,2,2,1,3,8,3.083333,3.25,84.24,42.16
1000,1,2,6,2,2,1,2,1,2,7,2.5,1.833333,78.0,29.0
1001,1,2,6,2,2,1,1,2,2,7,3.347826,3.136364,94.0,44.0
1002,3,2,6,2,1,1,2,1,1,7,3.673913,3.2,76.0,30.0
1003,1,2,6,2,1,1,2,2,1,7,2.613636,2.03125,80.0,29.0
1004,1,2,6,2,2,1,2,1,2,9,0.225,0.0,60.0,27.0
1005,1,2,6,2,1,1,1,1,3,9,0.0,0.014499999999999999,66.0,20.0
1006,3,4,6,1,1,2,2,1,3,9,2.826087,1.807692,77.75,34.99
1007,1,2,6,2,1,1,1,1,1,9,3.380952,2.333333,92.0,40.0
1008,1,2,6,2,1,1,1,1,3,7,3.428571,1.433333,89.0,49.0
1009,1,2,6,2,2,1,2,2,2,9,0.204545,0.04136364000000001,65.0,22.0
1010,3,2,6,2,2,1,1,1,3,10,3.166667,2.5,80.0,26.0
1011,1,2,6,2,2,1,2,1,1,7,3.2,2.595238,78.0,24.0
1012,3,4,6,1,2,2,1,1,3,9,2.675,3.333333,77.14,34.01
1013,1,2,6,1,1,1,1,2,3,9,4.2,3.65625,91.41,36.06
1014,3,8,6,2,2,1,1,0,4,8,2.5625,2.681818,77.04,47.0
1015,1,2,6,2,2,1,2,2,2,9,3.571429,2.788462,87.0,39.0
1016,1,2,6,2,1,1,2,1,2,9,1.5,1.6,78.0,31.0
1017,3,4,6,1,2,2,2,1,3,8,3.326087,3.519231,87.74,42.99
1018,3,4,6,2,2,2,1,2,2,8,4.204545,3.98,91.56,48.0
1019,3,4,6,1,2,2,2,2,3,10,2.159091,2.865385,76.1,37.98
1020,1,2,6,2,2,1,1,1,3,3,3.607143,3.423077,89.0,38.14
1021,3,4,6,1,2,2,2,1,3,8,0.0,0.03961397,69.82,38.53
1022,1,2,6,2,2,1,2,1,1,7,1.5,2.444444,85.0,18.0
1023,1,2,6,2,2,1,2,1,1,9,3.6,3.1,77.0,31.0
1024,1,2,6,2,2,1,2,1,1,9,2.725,2.195652,82.0,43.0
1025,1,2,6,2,2,1,2,1,2,3,0.0,0.7146403100000005,52.0,18.0
1026,3,4,6,2,2,2,2,0,1,4,0.409091,1.7,61.88,32.0
1027,3,4,6,1,2,2,1,2,3,8,3.652174,3.807692,90.89,46.21
1028,1,2,6,2,1,1,2,1,2,4,3.4375,2.978261,69.0,17.0
1029,3,4,6,2,2,2,2,1,1,9,4.065217,3.717391,89.41,49.0
1030,1,2,6,2,1,1,2,1,1,9,2.475,1.416667,71.0,31.0
1031,1,2,6,2,2,1,2,1,1,9,3.022727,2.5,77.0,22.0
1032,1,2,6,2,2,1,2,1,3,9,0.0,0.0,53.0,16.0
1033,3,4,6,2,2,2,2,1,3,4,2.75,3.166667,80.93,44.0
1034,3,8,6,2,2,1,2,2,7,8,4.272727,4.25,83.35,48.0
1035,1,2,6,2,1,1,2,1,1,9,3.86,3.961538,95.0,42.0
1036,3,4,6,1,2,2,2,1,4,9,3.7,3.380952,86.78,44.7
1037,3,4,6,2,2,2,2,1,1,8,3.875,3.416667,86.0,48.0
1038,1,2,6,2,2,1,2,1,5,9,4.090909,3.861111,81.0,28.0
1039,3,2,6,2,1,1,1,2,7,10,4.195652,4.119048,87.51,47.0
1040,1,2,6,2,2,1,2,1,3,9,3.56,3.190476,71.0,29.0
1041,3,4,6,1,1,2,2,1,3,10,3.54,2.907407,87.44,42.97
1042,3,2,6,2,2,1,2,1,3,4,1.53125,0.0,71.0,24.0
1043,3,4,6,1,1,2,2,1,3,8,2.613636,2.87931,74.0,35.67
1044,1,2,6,2,1,1,2,1,1,9,0.76087,0.0,79.0,34.0
1045,1,2,6,2,2,1,2,1,1,9,2.642857,2.725,81.0,23.0
1046,1,2,6,2,1,1,1,1,2,9,3.090909,2.772727,83.0,32.0
1047,1,2,6,2,1,1,2,1,1,9,2.92,2.928571,79.0,26.0
